"","bin","meanr2"
"234",234,0.0709995999027457
"235",235,0.0704866271569264
"236",236,0.0723169932620806
"237",237,0.0703299990542294
"238",238,0.0706143283584317
"239",239,0.0705078294061716
"240",240,0.0696395311528959
"241",241,0.0732225551327896
"242",242,0.0711446924255786
"243",243,0.0691012972509936
"244",244,0.0708104585847588
"245",245,0.0725632360728562
"246",246,0.0713252391457041
"247",247,0.0701464951412763
"248",248,0.0706134546994698
"249",249,0.0698949877299229
"250",250,0.0715494422429286
"251",251,0.0721041558647071
"252",252,0.0693986649428674
"253",253,0.0723074719045374
"254",254,0.0711834180713037
"255",255,0.0723368704616574
"256",256,0.068625972792275
"257",257,0.0696531052434283
"258",258,0.0716857265820484
"259",259,0.0677614221536074
"260",260,0.0689224886143985
"261",261,0.0707084305502875
"262",262,0.0682884451638868
"263",263,0.0703755975607175
"264",264,0.067618583018156
"265",265,0.0708596460659353
"266",266,0.0683962509898552
"267",267,0.0684794559727549
"268",268,0.0684196075351764
"269",269,0.066753447800619
"270",270,0.065600954317541
"271",271,0.0699626268806589
"272",272,0.0684290059078918
"273",273,0.0696094723661648
"274",274,0.0690800175829407
"275",275,0.0716877576733088
"276",276,0.0710921531879719
"277",277,0.0684370033566053
"278",278,0.067717796017226
"279",279,0.0681052258816635
"280",280,0.0701683344778177
"281",281,0.0693096248079586
"282",282,0.0696779747567245
"283",283,0.0685870867688406
"284",284,0.0688234259658477
"285",285,0.0691477985268335
"286",286,0.0696303097160139
"287",287,0.0681896741647533
"288",288,0.0665016652798596
"289",289,0.0666925196988894
"290",290,0.06912104544939
"291",291,0.0687776181920731
"292",292,0.0695655842266031
"293",293,0.068383945573627
"294",294,0.0697428645528197
"295",295,0.068777622832183
"296",296,0.0654442971962545
"297",297,0.069397483134486
"298",298,0.0655219794425484
"299",299,0.066261439220741
"300",300,0.0685073256167963
"301",301,0.066311913612433
"302",302,0.0668461570960249
"303",303,0.0689390895761636
"304",304,0.0686922574205334
"305",305,0.0706788405585059
"306",306,0.0668284221618613
"307",307,0.0708063152208066
"308",308,0.0675329763207562
"309",309,0.0661520462820522
"310",310,0.0675987169157122
"311",311,0.0690918711653251
"312",312,0.0662677093486235
"313",313,0.0704150677062423
"314",314,0.0677753858997366
"315",315,0.0695881755699703
"316",316,0.0668525557188673
"317",317,0.0665835021892497
"318",318,0.0693253475459659
"319",319,0.0659215317651208
"320",320,0.0679303326789191
"321",321,0.0692443599739673
"322",322,0.0646831950514193
"323",323,0.0691726638515005
"324",324,0.0677126995781562
"325",325,0.0688367811704202
"326",326,0.0679657773841065
"327",327,0.0670127287612828
"328",328,0.0676350645026937
"329",329,0.0662896762594002
"330",330,0.067999571642768
"331",331,0.0661849194240038
"332",332,0.0666984711426816
"333",333,0.0669048394039974
"334",334,0.0661495074339884
"335",335,0.068211011469059
"336",336,0.0692047916224045
"337",337,0.0685481012297292
"338",338,0.067248811690332
"339",339,0.0670865450705248
"340",340,0.0669009808628706
"341",341,0.0697050390343565
"342",342,0.0648303302836992
"343",343,0.0666931141714748
"344",344,0.0682469018085344
"345",345,0.0664995083799587
"346",346,0.0676698495092639
"347",347,0.068397325531326
"348",348,0.0661058561627952
"349",349,0.0679948861829085
"350",350,0.0677651127555205
"351",351,0.0665431184239202
"352",352,0.0681542567931519
"353",353,0.0677395180217673
"354",354,0.0662879368392044
"355",355,0.0678243292758666
"356",356,0.0656861646038124
"357",357,0.0694587499422298
"358",358,0.0682400719015452
"359",359,0.0654468598038159
"360",360,0.0689998413927622
"361",361,0.0682823335685125
"362",362,0.0659757881615967
"363",363,0.0681954152314974
"364",364,0.0665521910904678
"365",365,0.0676982783731205
"366",366,0.0674504540720179
"367",367,0.0638147935428487
"368",368,0.0634943770340224
"369",369,0.0656675456202565
"370",370,0.0667652618699666
"371",371,0.0681156625889727
"372",372,0.0660930787137142
"373",373,0.0664623695651326
"374",374,0.0666137356553969
"375",375,0.066822202778052
"376",376,0.0681556729990243
"377",377,0.0679688252195536
"378",378,0.0648024229097433
"379",379,0.0674121390030328
"380",380,0.063401317689408
"381",381,0.0641626974714762
"382",382,0.0678645528014002
"383",383,0.0667174467383762
"384",384,0.0655045741211517
"385",385,0.06559523335479
"386",386,0.0686760297966932
"387",387,0.0632373101511391
"388",388,0.0652447209846518
"389",389,0.0668175352700905
"390",390,0.067046163196953
"391",391,0.0667465651220398
"392",392,0.0678050724316858
"393",393,0.0660160517783475
"394",394,0.064942061999379
"395",395,0.0654485105222322
"396",396,0.0649344725374527
"397",397,0.0658975402479616
"398",398,0.0663044085836669
"399",399,0.0673784890242493
"400",400,0.064126772419633
"401",401,0.0647505358550703
"402",402,0.0650717816301789
"403",403,0.0653495289380338
"404",404,0.0673637689796456
"405",405,0.0634489556911724
"406",406,0.0644509221603427
"407",407,0.0650342249895083
"408",408,0.0660036297248637
"409",409,0.0674684796138022
"410",410,0.0653306544074736
"411",411,0.0672088559787969
"412",412,0.0644209801136663
"413",413,0.0639558465651492
"414",414,0.0670132999451618
"415",415,0.0663230186567898
"416",416,0.0666460734913012
"417",417,0.0690748943472326
"418",418,0.0667427339007231
"419",419,0.0657972569633525
"420",420,0.0649233699113645
"421",421,0.0627434587074809
"422",422,0.0669783109659584
"423",423,0.0647391098506432
"424",424,0.0612888336382613
"425",425,0.0689465999169338
"426",426,0.062749364103985
"427",427,0.0651341213187713
"428",428,0.0670079929811824
"429",429,0.064755628575551
"430",430,0.0664867526077509
"431",431,0.0668940373651964
"432",432,0.0669356179115398
"433",433,0.0633176549615827
"434",434,0.0647986528123536
"435",435,0.06499163938398
"436",436,0.0628110716905374
"437",437,0.064308461179261
"438",438,0.065366719317375
"439",439,0.0645428398081501
"440",440,0.0669806310682616
"441",441,0.0666017851843036
"442",442,0.0664086721657354
"443",443,0.0634770183984904
"444",444,0.0639193699221015
"445",445,0.0626101392435702
"446",446,0.0639912512025392
"447",447,0.066863272129488
"448",448,0.0668198346194587
"449",449,0.0643456929237614
"450",450,0.0624135617573484
"451",451,0.0615749460191368
"452",452,0.0620986195578491
"453",453,0.0664095542609399
"454",454,0.0624619786135414
"455",455,0.0622049876344395
"456",456,0.0662644101771827
"457",457,0.0621607036081943
"458",458,0.0645642631769208
"459",459,0.0646245296112036
"460",460,0.0678379638165019
"461",461,0.0633076765874393
"462",462,0.0660727916640549
"463",463,0.0654445042397209
"464",464,0.0653745486843747
"465",465,0.0653011185315339
"466",466,0.0622789322512535
"467",467,0.0656396448066685
"468",468,0.0669953313727267
"469",469,0.0630510142092866
"470",470,0.0679239539587542
"471",471,0.0645456499912496
"472",472,0.0633498705261212
"473",473,0.0616126076055824
"474",474,0.0625778151923418
"475",475,0.0638317997786001
"476",476,0.0634993233105062
"477",477,0.0651926485480414
"478",478,0.0628878597025072
"479",479,0.0639162364295654
"480",480,0.0635342321720177
"481",481,0.0644193475262277
"482",482,0.0643197128529083
"483",483,0.0626682187416686
"484",484,0.0628634034696011
"485",485,0.0644870163731068
"486",486,0.064293574038855
"487",487,0.0625956123214816
"488",488,0.0681348121939316
"489",489,0.069063597773941
"490",490,0.0649548516711212
"491",491,0.0649455818150025
"492",492,0.0645719936921765
"493",493,0.0607876126957859
"494",494,0.0629160343676614
"495",495,0.0625873128004868
"496",496,0.0640836126720735
"497",497,0.0641765908331307
"498",498,0.0619258862526431
"499",499,0.064328986353882
"500",500,0.0642168316455324
"501",501,0.063687703601199
"502",502,0.062898703897488
"503",503,0.0618628232881712
"504",504,0.0633523975799409
"505",505,0.0648772320938436
"506",506,0.0638420065497436
"507",507,0.0615425285844626
"508",508,0.064027982125615
"509",509,0.0597647894681937
"510",510,0.0654115282344103
"511",511,0.0614518843997153
"512",512,0.0625591318896009
"513",513,0.0650126458826425
"514",514,0.0634115377458193
"515",515,0.0629561813599632
"516",516,0.0611923091430624
"517",517,0.0636235137775644
"518",518,0.066001302482433
"519",519,0.0631111829111658
"520",520,0.0651874965879736
"521",521,0.0598928402025695
"522",522,0.0639470439298196
"523",523,0.0619216597374288
"524",524,0.0640362191994947
"525",525,0.0634521225336847
"526",526,0.0635780031619903
"527",527,0.0641490332379653
"528",528,0.0626533374123393
"529",529,0.0636409809681787
"530",530,0.0631145670400818
"531",531,0.0642258828545658
"532",532,0.0620385212233649
"533",533,0.0659427067956077
"534",534,0.0581064460467749
"535",535,0.0635472602534326
"536",536,0.0631962107897338
"537",537,0.0635654478612041
"538",538,0.0628700437507218
"539",539,0.0609636607461261
"540",540,0.0620170895799798
"541",541,0.06443505980798
"542",542,0.0624285272296903
"543",543,0.0620574882624103
"544",544,0.0614195065641463
"545",545,0.0602307036503232
"546",546,0.066268708246427
"547",547,0.0643360757913441
"548",548,0.065813851006302
"549",549,0.0634139923906746
"550",550,0.062720047778368
"551",551,0.0636033619854131
"552",552,0.0617289261216087
"553",553,0.0623083998039477
"554",554,0.0622341513139189
"555",555,0.0644534878996969
"556",556,0.0595748897786738
"557",557,0.0622165505249632
"558",558,0.0606373308826485
"559",559,0.0652296386996152
"560",560,0.0638405640333166
"561",561,0.0607552059691413
"562",562,0.0630814634300056
"563",563,0.0631757747006069
"564",564,0.0627784854235088
"565",565,0.0624742072209402
"566",566,0.0629580547457922
"567",567,0.0629188227500569
"568",568,0.0651139009928292
"569",569,0.0611123597988103
"570",570,0.063790076227739
"571",571,0.0621105585488869
"572",572,0.0613137842280328
"573",573,0.0607010537139456
"574",574,0.0654600106013873
"575",575,0.0628661843944183
"576",576,0.0614296842788867
"577",577,0.0649951050101579
"578",578,0.0637150652296622
"579",579,0.0604086412245734
"580",580,0.0639199537766858
"581",581,0.062470367208974
"582",582,0.0604151634833849
"583",583,0.0658474801040158
"584",584,0.0640729238247009
"585",585,0.0635322819482156
"586",586,0.0629075261081924
"587",587,0.0638570018584134
"588",588,0.0640041130796506
"589",589,0.0634708508381941
"590",590,0.0633366143183719
"591",591,0.0629313640862485
"592",592,0.0645295200367217
"593",593,0.0614771239875382
"594",594,0.0620506738617346
"595",595,0.0624374064674048
"596",596,0.0639111467394437
"597",597,0.0624696044032592
"598",598,0.0625064033986324
"599",599,0.0633900609519
"600",600,0.0607320409943814
"601",601,0.0615777749070584
"602",602,0.0640190939596342
"603",603,0.0621482503498117
"604",604,0.0637362363065432
"605",605,0.0642559664044404
"606",606,0.061940890337301
"607",607,0.0622393325225806
"608",608,0.0636634306196915
"609",609,0.0634436409928658
"610",610,0.0644980589057373
"611",611,0.0650868621557176
"612",612,0.0625558222080669
"613",613,0.0603999530193826
"614",614,0.0637952727672393
"615",615,0.0627771100332571
"616",616,0.0636568073158896
"617",617,0.0636605082769837
"618",618,0.0641798241309141
"619",619,0.0604578337634077
"620",620,0.0660126457719981
"621",621,0.0650868107317431
"622",622,0.0641660464579884
"623",623,0.0621305734350346
"624",624,0.0611522777193451
"625",625,0.0649543872504973
"626",626,0.0632022796821658
"627",627,0.0624803112507535
"628",628,0.0643087086885429
"629",629,0.0597780627652576
"630",630,0.0616321264630806
"631",631,0.061290319272728
"632",632,0.0623412088160084
"633",633,0.0630506821190515
"634",634,0.0617916687753265
"635",635,0.0606280921467086
"636",636,0.0613794012141397
"637",637,0.0650999490245495
"638",638,0.0621616114361007
"639",639,0.060247936297686
"640",640,0.0623752733945659
"641",641,0.0623649421268578
"642",642,0.0634656207151758
"643",643,0.0666296359143745
"644",644,0.0633710412190732
"645",645,0.0611090940571699
"646",646,0.0612219037453468
"647",647,0.0637750440443223
"648",648,0.063535680424321
"649",649,0.0619470363392913
"650",650,0.0597285477846347
"651",651,0.0616140453985476
"652",652,0.0598594006365515
"653",653,0.062925503187512
"654",654,0.0596422782919002
"655",655,0.0600273062685152
"656",656,0.0605427940064634
"657",657,0.0626818152595699
"658",658,0.0648313303379262
"659",659,0.0619322046006416
"660",660,0.0598792691597677
"661",661,0.061422636920701
"662",662,0.065641391330076
"663",663,0.0647132669633867
"664",664,0.0590624287102082
"665",665,0.060802416006689
"666",666,0.0615923852903423
"667",667,0.0616059967939779
"668",668,0.065347829068435
"669",669,0.0613295782664799
"670",670,0.0601401192240292
"671",671,0.0612616392037158
"672",672,0.0595059567027251
"673",673,0.0618676714833637
"674",674,0.0611869502526185
"675",675,0.0609872710855387
"676",676,0.0632597695584782
"677",677,0.0655470964337719
"678",678,0.0626769530528955
"679",679,0.0595498209062268
"680",680,0.0605729745208927
"681",681,0.0604046151594841
"682",682,0.0597374060952256
"683",683,0.0616265398041196
"684",684,0.0631573698233755
"685",685,0.0622807143286021
"686",686,0.0662959307563195
"687",687,0.0591016518397032
"688",688,0.0622096345822054
"689",689,0.0608740973245291
"690",690,0.0610945778211854
"691",691,0.0572263498063472
"692",692,0.0611644131069992
"693",693,0.0604052224213126
"694",694,0.0613712314587667
"695",695,0.0605937475195065
"696",696,0.0621620294406826
"697",697,0.0606225584600759
"698",698,0.0615848722083527
"699",699,0.0600506824717877
"700",700,0.060724101253551
"701",701,0.0610733228774645
"702",702,0.0628459519775191
"703",703,0.0598140499965946
"704",704,0.0618709761173346
"705",705,0.0598335729281495
"706",706,0.0580157459535425
"707",707,0.0611635846240411
"708",708,0.0620598818067526
"709",709,0.0589804098346923
"710",710,0.0604261899463463
"711",711,0.0605007970004118
"712",712,0.0596049702478242
"713",713,0.0606912456940023
"714",714,0.0600732001415531
"715",715,0.0589783021919725
"716",716,0.06023593830152
"717",717,0.0634813673847211
"718",718,0.0607916219768339
"719",719,0.0599066284134937
"720",720,0.0605988075114478
"721",721,0.0632773475004646
"722",722,0.0615555075209896
"723",723,0.0614417254175391
"724",724,0.0608956841501968
"725",725,0.0613736607166283
"726",726,0.0633115839931423
"727",727,0.0610845621047651
"728",728,0.0611656062047137
"729",729,0.0591929282957092
"730",730,0.0614904974660023
"731",731,0.0599907151166015
"732",732,0.0595306275483012
"733",733,0.0612610532097576
"734",734,0.0568674403393501
"735",735,0.0617711083484076
"736",736,0.0629617786077983
"737",737,0.0624870486412162
"738",738,0.062234043209599
"739",739,0.0613085092132563
"740",740,0.0607118267159781
"741",741,0.0639671036407259
"742",742,0.0580417903132332
"743",743,0.0606370085547455
"744",744,0.0601330016344327
"745",745,0.0623215841658494
"746",746,0.0607303553704724
"747",747,0.0622709558803913
"748",748,0.0604239122879421
"749",749,0.0587930138773246
"750",750,0.0633964864279814
"751",751,0.0601141012953407
"752",752,0.0603278800101615
"753",753,0.061983767354308
"754",754,0.0604143982672909
"755",755,0.0613422503516309
"756",756,0.0601502518414944
"757",757,0.0577306935610875
"758",758,0.0594313146787199
"759",759,0.0605313150020068
"760",760,0.0586983975518526
"761",761,0.0605926893863861
"762",762,0.0616113969127551
"763",763,0.0609434210095236
"764",764,0.0595864455034146
"765",765,0.059221220135674
"766",766,0.0622289476821874
"767",767,0.0600786148969425
"768",768,0.0614326150004936
"769",769,0.0614497155793729
"770",770,0.0593567867556477
"771",771,0.0619199623798713
"772",772,0.0637753863960788
"773",773,0.0598676477835958
"774",774,0.0592283403132442
"775",775,0.0625053518108256
"776",776,0.0575377957500717
"777",777,0.0597978983577201
"778",778,0.0581188291067778
"779",779,0.0604104980445535
"780",780,0.0629074122734946
"781",781,0.0597938668968727
"782",782,0.060449057226396
"783",783,0.0583968136232311
"784",784,0.0573996828535168
"785",785,0.0620607663229378
"786",786,0.0606038547458572
"787",787,0.0592462624309573
"788",788,0.059443269899633
"789",789,0.0596188267500846
"790",790,0.0561437321539707
"791",791,0.0592738033776911
"792",792,0.0626126600154265
"793",793,0.0600623892420408
"794",794,0.057285375694131
"795",795,0.0593760140254449
"796",796,0.0617782527979321
"797",797,0.0589730063659364
"798",798,0.0596391287124594
"799",799,0.0598372298943787
"800",800,0.0633890225371848
"801",801,0.0583146936502649
"802",802,0.0581554078325519
"803",803,0.0605242610334915
"804",804,0.056422929103487
"805",805,0.0604505261238295
"806",806,0.0608751321786121
"807",807,0.0582258231860901
"808",808,0.0585883658241164
"809",809,0.0601014465925332
"810",810,0.0597729764718578
"811",811,0.0619682522043078
"812",812,0.05860225490332
"813",813,0.0578307908965336
"814",814,0.0616240958238216
"815",815,0.0626818487721601
"816",816,0.0594055512771689
"817",817,0.0604135592083297
"818",818,0.0584280288408251
"819",819,0.0582055827988621
"820",820,0.0616703637116898
"821",821,0.061428494356179
"822",822,0.0584006092581214
"823",823,0.0601106946609121
"824",824,0.0629411506632206
"825",825,0.0598200476470037
"826",826,0.0586732240101369
"827",827,0.0599277445692028
"828",828,0.0595936160293413
"829",829,0.0611563273555849
"830",830,0.0590642743425884
"831",831,0.0561713428254042
"832",832,0.0596672839263308
"833",833,0.0590000701315076
"834",834,0.0606134278998058
"835",835,0.0582249973926517
"836",836,0.0593768168662144
"837",837,0.0600101158204801
"838",838,0.0600130046071589
"839",839,0.0592466482533714
"840",840,0.0588026711771644
"841",841,0.0574996815939553
"842",842,0.0572909129107971
"843",843,0.0598627411803875
"844",844,0.0617650696298706
"845",845,0.059480840986652
"846",846,0.05839120581892
"847",847,0.0633146485134258
"848",848,0.0578117470007012
"849",849,0.0642391422981585
"850",850,0.0605180363235667
"851",851,0.0597750037200991
"852",852,0.0597448230785605
"853",853,0.0598082611957539
"854",854,0.0613722291099728
"855",855,0.0629395343482076
"856",856,0.059195156327703
"857",857,0.0610252261611038
"858",858,0.0614687978250077
"859",859,0.0604295822626384
"860",860,0.0561605773438346
"861",861,0.059221060546282
"862",862,0.0608921086840125
"863",863,0.0578551958231894
"864",864,0.0591305931506984
"865",865,0.0611981137007284
"866",866,0.0586096233103137
"867",867,0.0566326328220745
"868",868,0.0563522382237806
"869",869,0.06428389348783
"870",870,0.0632771729848657
"871",871,0.0586746563201287
"872",872,0.0573743031318408
"873",873,0.0604182509468553
"874",874,0.0584192098065603
"875",875,0.0586253339504238
"876",876,0.0597998736119936
"877",877,0.0576908715601741
"878",878,0.0579209116840015
"879",879,0.061795684272217
"880",880,0.0629167068228304
"881",881,0.0610679294038028
"882",882,0.0628605543294701
"883",883,0.0612846186279369
"884",884,0.0611586054875885
"885",885,0.0587349915445534
"886",886,0.0604928969386382
"887",887,0.0584776394034822
"888",888,0.0593466122289379
"889",889,0.0574667915861453
"890",890,0.0617984501308752
"891",891,0.0612257992059202
"892",892,0.0601513586993359
"893",893,0.0588029285028932
"894",894,0.0657501533443234
"895",895,0.0583563720175396
"896",896,0.0605740526738044
"897",897,0.0594616306739896
"898",898,0.0636690130473752
"899",899,0.0564197563509065
"900",900,0.0636632037586179
"901",901,0.0583270993278242
"902",902,0.0601536302337431
"903",903,0.0590905482220867
"904",904,0.0613662938013167
"905",905,0.0630445833416659
"906",906,0.0611118804922369
"907",907,0.0622472184474088
"908",908,0.0581003421896314
"909",909,0.0594884904526317
"910",910,0.0602764319748699
"911",911,0.0598951803515868
"912",912,0.0596466461470505
"913",913,0.0575316053573263
"914",914,0.0555955543635921
"915",915,0.0617023180700749
"916",916,0.0588179524776572
"917",917,0.0617321164812168
"918",918,0.0601697546411535
"919",919,0.0572102304395299
"920",920,0.0596082592874591
"921",921,0.0587380756984611
"922",922,0.0591829832493448
"923",923,0.0579713102220939
"924",924,0.0637706894819017
"925",925,0.0634241811922664
"926",926,0.0623647289723488
"927",927,0.0598431891572316
"928",928,0.0610970513687926
"929",929,0.0597938800381817
"930",930,0.0596614321146907
"931",931,0.0605955365826067
"932",932,0.0604239054912694
"933",933,0.0591777398970273
"934",934,0.0599550134144747
"935",935,0.0586030307226078
"936",936,0.0629921752732621
"937",937,0.0608412682423871
"938",938,0.0585037688959292
"939",939,0.0612950832486205
"940",940,0.0598708355546197
"941",941,0.0592676998966238
"942",942,0.0562649249001173
"943",943,0.0565937156433391
"944",944,0.0611668279357421
"945",945,0.0595486933283591
"946",946,0.0614960559418694
"947",947,0.0570563617733364
"948",948,0.0577011124451115
"949",949,0.059295247046774
"950",950,0.0614332798874589
"951",951,0.0585479136789965
"952",952,0.061185971506252
"953",953,0.0580384797387544
"954",954,0.0599816163613665
"955",955,0.0608798941396308
"956",956,0.0623058083696516
"957",957,0.060830728497548
"958",958,0.0588041442942368
"959",959,0.0618168306395342
"960",960,0.0614292598299157
"961",961,0.059030666815562
"962",962,0.0600282494916145
"963",963,0.0588768581090095
"964",964,0.0584868726607413
"965",965,0.0612129612108979
"966",966,0.0604319691366655
"967",967,0.060268434846104
"968",968,0.0589739358870716
"969",969,0.0578652238680461
"970",970,0.0588541636712011
"971",971,0.06035212650268
"972",972,0.0635949483039486
"973",973,0.0577019053435603
"974",974,0.0573135872234704
"975",975,0.0597545059122172
"976",976,0.0614109617993922
"977",977,0.060220633195579
"978",978,0.0558698732141712
"979",979,0.0563133811318836
"980",980,0.0567692424323695
"981",981,0.0603681787344405
"982",982,0.0615206021521204
"983",983,0.0589339346545019
"984",984,0.0568789320747573
"985",985,0.0596774543167148
"986",986,0.060200760703628
"987",987,0.0569732753166801
"988",988,0.0621837919674419
"989",989,0.0587117362485444
"990",990,0.0601022355386831
"991",991,0.0584485821997507
"992",992,0.0621503800633211
"993",993,0.0616994780336164
"994",994,0.0590317917065467
"995",995,0.0595696047244977
"996",996,0.0619538673973273
"997",997,0.0606518732818486
"998",998,0.0572167467862812
"999",999,0.0600679536493971
"1000",1000,0.0589033906369382
"1001",1001,0.056811267483187
"1002",1002,0.0596869104197163
"1003",1003,0.0605327899204578
"1004",1004,0.0633704576847566
"1005",1005,0.0576161601388262
"1006",1006,0.0618577835182411
"1007",1007,0.057301807160876
